ax,ay,az,wx,wy,wz
-2.66,-1.87,-9.81,-0.39,-0.95,0.25
-1.9,-2.36,-9.82,0.18,0.44,0.03
-0.64,-3.11,-9.48,0.84,1.5,-0.19
1.18,-3.94,-7.54,1.4,2.29,-0.5
2.98,-4.62,-5.48,1.74,3.08,-0.87
4.78,-4.77,-4.68,1.78,3.78,-1.17
6.71,-4.27,-4.95,1.61,3.89,-1.33
8.6,-3.2,-4.86,1.43,3.14,-1.34
10.05,-1.85,-2.93,1.22,1.98,-1.23
9.62,-0.63,3.49,1.08,0.5,-0.84
8.03,0.54,9.5,0.93,-0.98,-0.13
5.9,0.25,11.41,0.92,-2.14,0.42
2.95,-1.99,10.67,0.98,-2.95,0.81
0.56,-4.19,9.16,0.98,-2.95,0.81
-1.27,-5.6,6.11,0.74,-1.11,0.83
-3.2,-7.96,-3.19,-0.28,3.38,0.24
-5.13,-8.73,-11.77,-0.94,5.23,0.1
-6.18,-2.92,-4.94,-0.99,4.14,0.23
-7.27,3.14,-3.37,0.31,-0.28,0.12
-7.41,6.19,-1.71,0.73,-2.23,0.15
-4.07,4.21,5.65,0.77,-2.74,0.27
-3.23,1.87,6.55,0.84,-2.85,0.3
-3.34,0.7,6.18,0.9,-2.75,0.29
-3.19,-0.01,6.37,1,-2.49,0.31
-2.92,-0.33,6.54,1.11,-2.39,0.34
-2.37,-0.1,6.86,1.18,-2.38,0.43
-1.43,0.76,6.36,1.18,-2.34,0.63
-0.51,1.79,5.33,1.19,-2.41,0.86
0.07,2.5,4.75,1.2,-2.57,1.04
0.27,2.66,4.33,1.19,-2.72,1.11
0.25,2.54,3.76,1.16,-2.81,1.09
0.22,2.21,3.15,1.14,-2.87,0.99
0.15,1.72,2.6,1.18,-2.87,0.87
0.25,1.38,1.84,1.43,-2.69,0.75
0.47,1.23,-1.4,2.77,-1.75,0.62
0.54,1.48,-10.44,2.77,-1.75,0.62
0.74,1.88,-8.66,3.74,-0.51,0.53
0.82,1.51,-3.2,3.78,0.35,0.5
0.81,0.65,0.13,2.24,0.87,0.37
0.99,-0.03,1.97,1.43,0.83,0.34
1.35,0.2,1.01,1.1,0.83,0.34
1.59,0.84,-1.68,1.1,0.83,0.34
1.83,1.25,-3.18,1.19,0.77,0.33
2.09,1.39,-2.56,1.42,0.21,0.41
2.41,1.41,-1.25,1.33,-0.19,0.52
2.69,1.33,-0.38,1.2,-0.59,0.63
2.62,1.18,-0.1,1.11,-0.97,0.67
2.13,0.85,-0.12,1.07,-1.27,0.63
1.73,0.68,-0.51,1.09,-1.4,0.55
1.56,0.63,-1.32,1.16,-1.37,0.47
1.47,0.52,-2.15,1.28,-1.2,0.44
1.33,0.09,-3.04,1.41,-0.85,0.41
1.13,-0.86,-3.68,1.44,-0.39,0.33
0.97,-2.38,-3.56,1.34,0.1,0.22
0.95,-3.92,-3.29,1.22,0.62,0.11
1.08,-5.07,-3.7,1.16,1.25,0.04
1.56,-5.71,-4.66,1.09,1.95,0.07
2.64,-5.74,-5.01,0.88,2.61,0.21
3.94,-5.42,-4.64,0.52,3.24,0.35
4.82,-5.12,-4.68,0.16,3.78,0.37
5.25,-5.15,-5.19,-0.21,4.03,0.22
5.51,-5.72,-5.01,-0.66,3.83,-0.04
5.96,-6.82,-3.68,-1.27,3.05,-0.42
6.45,-8.37,-1.27,-1.98,1.79,-0.83
6.9,-9.19,0.63,-2.6,0.36,-1.22
6.95,-7.82,1.02,-2.99,-0.86,-1.61
6.15,-4.53,0.53,-3.33,-1.68,-2.03
4.91,-1.88,0.55,-3.62,-2.1,-2.42
3.31,0.61,0.32,-3.9,-2.44,-2.78
0.95,1.61,0.91,-4.08,-2.93,-2.95
-0.15,1.59,2.52,-4.14,-3.46,-2.97
-0.23,0.21,3.5,-4.05,-3.75,-2.84
-0.08,-1.67,3.03,-3.77,-3.76,-2.55
-0.1,-4.05,2.03,-3.31,-3.54,-2.03
-0.52,-6.83,1.43,-2.8,-3.24,-1.39
-1.61,-9.29,1.18,-2.3,-2.6,-0.81
-3.08,-10.39,0.76,-1.74,-1.38,-0.53
-4.54,-9.95,0.41,-1.3,0.16,-0.55
-5.57,-8.23,1.03,-1.09,1.67,-0.71
-5.84,-5.25,2.17,-1.09,1.67,-0.71
-6.06,-2.87,3.81,-0.58,3.02,-1.4
-5.97,-1.13,5.08,-0.41,3.28,-1.57
-5.86,0.65,3.86,-0.77,3.47,-1.5
-5.87,1.56,0.96,-1.35,3.19,-1.35
-5.54,2.24,0.16,-1.79,2.49,-1.19
-5.24,2.89,0.7,-1.92,1.77,-1.04
-4.69,3.58,1.23,-1.81,1.16,-0.85
-3.85,4.54,2.12,-1.61,0.8,-0.59
-3.13,5.38,2.61,-1.38,0.7,-0.35
-2.89,6.06,2.89,-1.2,0.69,-0.21
-2.85,6.32,3.44,-1.06,0.67,-0.1
-2.64,6.38,3.92,-0.93,0.62,0.07
-2.39,6.38,4.16,-0.82,0.44,0.25
-2.21,6.27,4.48,-0.72,0.17,0.39
-2.22,5.95,4.66,-0.61,-0.17,0.44
-2.31,5.61,4.92,-0.47,-0.5,0.47
-2.28,5.42,5.28,-0.31,-0.79,0.49
-2.19,5.31,5.59,-0.11,-1.02,0.51
-1.93,5.29,5.73,0.09,-1.24,0.57
-1.64,5.38,5.62,0.27,-1.41,0.71
-1.44,5.47,5.06,0.43,-1.5,0.87
-1.43,5.29,4.39,0.59,-1.61,0.96
-1.46,4.67,3.91,0.8,-1.87,0.96
-1.26,3.38,2.96,1.15,-2.45,0.91
-0.36,1.14,0.18,1.13,-2.78,0.64
0.65,-2.15,-4.62,0.21,-2.56,0.1
2.51,-6.42,-11.81,-0.58,-2.16,-0.31
4.93,-9.27,-16.53,-0.68,-1.22,-0.47
5.78,-8.99,-16.42,-0.29,0,-0.56
5.95,-7.36,-13.44,0.52,0.68,-0.57
5.39,-5.13,-8.53,1.23,0.87,-0.6
3.73,-3.01,-3.77,1.34,1.11,-0.64
1.66,-1.22,-1.99,0.83,1.41,-0.7
-0.12,0.31,-2.96,0.83,1.41,-0.7
-0.6,1.43,-3.49,-0.83,1,-0.69
-0.02,1.44,-1.97,-1,0.86,-0.47
-0.41,0.03,0.05,-0.48,0.86,-0.24
-2.44,-2.68,0.15,0.49,0.4,-0.1
-5.01,-6.44,-1.06,1.51,-0.65,-0.08
-6.27,-9.86,2.84,1.81,-1,0.05
-6.16,-11.18,8.12,1.6,-0.32,0.27
-6.71,-9.95,6.66,1.09,0.94,0.37
-6.51,-6,3.78,0.51,1.92,0.41
-5.37,-0.2,3.25,0.09,2.28,0.53
-4.14,4.22,3.81,-0.16,2.23,0.62
-3.37,5.96,3.89,-0.18,1.91,0.62
-2.85,5.71,4.86,-0.04,1.32,0.64
-2.62,4.04,5.67,0.2,0.46,0.73
-2.99,1.85,6.13,0.56,-0.5,0.77
-3.42,-0.46,6.32,0.56,-0.5,0.77
-3.26,-2.25,6.36,1.29,-2.14,0.82
-2.6,-2.82,6.55,1.51,-2.86,0.94
-1.68,-2.18,6.57,1.54,-3.36,1.13
-0.81,-1.02,5.93,1.45,-3.56,1.28
-0.27,0.21,4.97,1.35,-3.59,1.31
-0.02,1.25,4.23,1.28,-3.57,1.23
0.12,2.05,3.68,1.22,-3.57,1.07
0.29,2.45,3.28,1.19,-3.53,0.89
0.51,2.46,2.56,1.24,-3.29,0.73
0.8,2.31,0.3,2.05,-1.85,0.67
1.88,2.61,-8.64,2.9,0.22,0.68
1.77,2.66,-9.28,3.1,1.54,0.57
0.73,1.88,-3.48,2.85,2.13,0.39
0.18,1.1,-0.23,2.85,2.13,0.39
0.25,0.9,1.12,1.96,2.29,0.22
0.61,1.29,0.97,1.67,2.21,0.27
0.78,1.94,-0.01,1.6,2.09,0.34
0.76,2.46,-1.09,1.67,1.9,0.42
0.82,2.58,-1.52,1.72,1.59,0.54
1,2.16,-1.19,1.72,1.19,0.66
1.19,1.78,-0.84,1.7,0.74,0.8
1.38,1.73,-0.9,1.7,0.29,0.94
1.65,1.95,-1.34,1.72,-0.12,1.07
1.92,2,-1.68,1.68,-0.44,1.17
2.12,1.57,-1.44,1.51,-0.66,1.24
2.39,0.82,-1.16,1.28,-0.76,1.27
2.76,-0.44,-1.26,1.09,-0.72,1.22
2.99,-2.32,-1.87,1.01,-0.56,1.08
3.09,-4.13,-2.77,1.02,-0.28,0.87
3.29,-5.52,-3.5,1.04,0.1,0.64
3.6,-6.13,-3.89,1.01,0.58,0.45
3.94,-5.7,-4.13,0.84,1.01,0.27
4.11,-4.86,-3.7,0.55,1.26,0.1
4.02,-4.32,-3,0.2,1.28,-0.02
4.22,-4,-2.47,-0.12,1.04,-0.04
4.5,-4.08,-2.03,-0.31,0.61,-0.06
4.32,-4.61,-2.31,-0.38,0.18,-0.1
3.92,-5.18,-3.04,-0.47,-0.12,-0.19
3.52,-5.85,-3.4,-0.7,-0.21,-0.31
3.16,-6.42,-3.72,-1.05,-0.03,-0.47
2.83,-6.53,-4.44,-1.56,0.29,-0.68
2.46,-5.55,-4.46,-2.34,0.52,-0.97
2.2,-3.94,-2.93,-3.3,0.61,-1.3
2.04,-2,-1.71,-4.02,0.7,-1.61
1.55,-0.21,-1.76,-4.38,0.48,-1.92
0.45,0.45,-0.71,-4.48,-0.28,-2.22
-0.38,0.02,2.29,-4.45,-1.29,-2.37
0.18,-0.27,4.59,-4.36,-2.08,-2.36
0.53,-0.98,4.29,-4.18,-2.62,-2.23
0.55,-2.24,3.47,-3.85,-2.94,-1.95
0.44,-3.65,2.8,-3.42,-3.07,-1.59
0.04,-4.91,2.31,-2.98,-3.02,-1.2
-0.59,-5.98,2.02,-2.54,-2.63,-0.82
-1.32,-6.43,1.78,-2.09,-1.83,-0.52
-2.05,-6.27,1.84,-1.62,-0.75,-0.32
-2.73,-5.17,2.23,-1.11,0.33,-0.36
-3.15,-3.49,2.87,-0.67,1.46,-0.7
-3.41,-2.22,2.84,-0.39,2.64,-0.96
-3.33,-0.98,2.86,-0.28,3.54,-0.96
-3.12,0.59,3.47,-0.27,4.07,-0.87
-3.16,2.21,4.29,-0.28,4.24,-0.8
-3.03,3.36,4.47,-0.25,4.4,-0.8
-2.65,3.35,2.05,-0.25,4.4,-0.8
-2.15,3.23,-0.09,0.03,3.83,-0.94
-1.6,3.44,-0.28,0.24,2.73,-0.96
-1.43,3.8,1.29,0.28,1.52,-0.98
-1.53,4.11,3.13,0.22,0.37,-0.96
-1.45,4.3,4.4,0.13,-0.7,-0.91
-1.37,4.26,5.07,0.03,-1.6,-0.84
-1.3,4.11,5.17,-0.1,-2.21,-0.7
-1.19,3.97,4.98,-0.26,-2.45,-0.49
-1.17,3.8,4.52,-0.46,-2.33,-0.19
-1.25,3.84,4.09,-0.63,-2.05,0.12
-1.7,4.07,3.99,-0.7,-1.86,0.34
-2.49,4.53,4.07,-0.66,-1.84,0.46
-3.07,5.04,4.15,-0.54,-1.96,0.53
-3.28,5.35,3.91,-0.37,-2.13,0.62
-3.33,5.37,3.15,-0.11,-2.49,0.73
-3.2,5.06,1.9,0.28,-3.13,0.9
-2.67,4.27,-0.05,0.65,-3.7,1.08
-2.26,2.5,-2.91,0.78,-3.64,1.16
-2.45,-0.25,-7.64,0.52,-2.45,1.06
-2.69,-2.66,-12.57,0.1,-0.79,0.8
-2.45,-4.04,-12.52,-0.21,0.23,0.47
-1.95,-4.8,-8.79,-0.36,0.74,0.16
-0.96,-5.19,-7.65,-0.31,0.91,-0.04
0.76,-5.38,-6.6,-0.08,0.95,-0.22
2.73,-5.54,-4.07,0.18,1.15,-0.47
4.6,-5.21,-2.25,0.38,1.68,-0.7
6.56,-4.04,-3.58,0.53,2.43,-0.86
8.23,-2.17,-6.77,0.66,2.73,-0.97
9.36,-0.21,-5.91,0.63,2.39,-0.99
9.2,1.12,-0.42,0.4,1.43,-1
7,0.96,7.38,0.21,-0.39,-0.85
3.81,-1,13.35,0.15,-2,-0.49
1.19,-4.72,12.18,0.16,-2.74,-0.1
-1.34,-8.48,8.92,0.18,-2.62,0.29
-3.66,-10.49,6.33,0.18,-1.83,0.52
-5.89,-10.09,4.07,0.18,-1.83,0.52
-7.18,-6.97,2.32,0.24,0.48,0.04
-7.14,-1.58,-0.85,-0.01,2.06,-0.02
-6.86,4.38,-5.98,-0.11,2.49,-0.01
-6.04,5.84,-3.18,0.24,1.56,-0.17
-5.24,4.1,2.76,0.51,0.57,-0.09
-4.06,1.82,5.65,0.55,-0.12,0.13
-3.66,0,6.37,0.49,-0.72,0.25
-3.69,-0.81,6.82,0.41,-1.33,0.34
-3.45,-0.99,7.08,0.4,-1.96,0.42
-2.85,-0.61,7.07,0.52,-2.37,0.52
-2.24,0.23,6.16,0.68,-2.58,0.58
-1.75,0.8,5.22,0.8,-2.69,0.67
-1.2,1.57,4.6,0.87,-2.78,0.74
-0.85,2.1,4.19,0.95,-2.79,0.75
-0.63,2.42,3.66,1.05,-2.81,0.73
-0.39,2.66,3.34,1.16,-2.84,0.67
-0.25,2.65,2.99,1.28,-2.88,0.59
-0.14,2.48,2.55,1.39,-2.89,0.5
-0.01,2.28,2.04,1.5,-2.88,0.41
0.27,2.11,1.38,1.86,-2.82,0.42
1.01,2.34,-1.05,2.6,-2.59,0.52
1.56,2.43,-3.67,3.15,-2.24,0.53
1.14,1.92,-2.81,3.29,-1.86,0.45
0.66,1.28,-1.29,3.11,-1.47,0.36
0.55,0.89,-0.33,2.73,-1.06,0.32
0.62,0.87,-0.18,2.34,-0.58,0.34
0.62,1.06,-1.07,2.07,-0.02,0.41
0.44,1.17,-2.48,1.92,0.56,0.46
0.24,1.04,-3.57,1.87,1.04,0.49
0.13,0.76,-3.92,1.83,1.34,0.48
0.24,0.52,-3.42,1.73,1.44,0.5
0.65,0.39,-2.51,1.53,1.4,0.54
1.14,0.32,-1.62,1.22,1.22,0.6
1.51,0.13,-0.76,0.87,0.95,0.63
1.71,-0.28,-0.37,0.62,0.61,0.61
1.63,-0.94,-0.88,0.62,0.27,0.53
1.57,-2.03,-2.2,0.8,0.02,0.42
1.69,-3.15,-3.09,0.96,-0.19,0.32
1.98,-3.9,-2.77,0.98,-0.31,0.28
2.46,-4.38,-2.45,0.9,-0.22,0.28
3.15,-4.56,-3.04,0.78,0.17,0.31
3.83,-4.43,-4.2,0.6,0.82,0.34
4.26,-4.29,-5.16,0.26,1.55,0.31
4.45,-4.53,-5.15,-0.12,2.07,0.22
4.67,-5.02,-4.77,-0.42,2.23,0.12
5.15,-5.56,-4.17,-0.68,2.02,-0.01
5.59,-6.23,-3.19,-0.99,1.52,-0.19
5.81,-7,-2.14,-1.37,0.98,-0.44
5.96,-7.6,-2.12,-1.75,0.6,-0.74
6.2,-7.34,-3.09,-2.29,0.47,-1.07
5.95,-5.69,-3.42,-3.1,0.38,-1.47
4.77,-3.6,-1.79,-3.95,0.08,-1.87
3.31,-1.44,0.54,-4.53,-0.59,-2.2
1.77,0.24,2.88,-4.7,-1.61,-2.44
0.36,0.75,4.76,-4.6,-2.59,-2.52
-0.24,0.36,5.11,-4.31,-3.25,-2.49
-0.67,-0.91,4.02,-3.96,-3.58,-2.35
-0.91,-2.79,3.03,-3.54,-3.57,-1.99
-1,-4.7,2.16,-3.04,-3.19,-1.42
-1.43,-6.52,1.45,-2.48,-2.49,-0.83
-2.4,-7.5,1.04,-1.83,-1.3,-0.47
-3.54,-7.25,0.69,-1.32,0.07,-0.37
-4.46,-6.13,1.4,-1.09,1.32,-0.46
-4.83,-4.19,2.43,-0.99,2.55,-0.63
-5.05,-2.07,2.88,-0.99,2.55,-0.63
-5.13,-0.33,3.64,-1.04,4.06,-1.02
-4.78,1.09,4.28,-1.01,4.36,-1.03
-4.11,2.25,4.08,-0.88,4.45,-0.91
-3.64,3.11,3.26,-0.85,3.93,-0.81
-2.96,3.19,1.34,-0.73,2.48,-0.76
-2.49,3.35,0.78,-0.66,1.13,-0.74
-2.42,3.84,1.73,-0.71,0.24,-0.7
-2.38,4.47,2.86,-0.86,-0.28,-0.54
-2.03,5.11,3.77,-1.04,-0.69,-0.35
-1.9,5.28,4.56,-1.04,-0.69,-0.35
-1.77,5.17,5.06,-1.27,-1.58,-0.04
-1.58,4.86,5.43,-1.24,-2.02,0.02
-1.43,4.15,5.31,-1.11,-2.29,-0.04
-1.04,3.53,4.63,-0.94,-2.22,-0.13
-0.43,3.2,3.62,-0.71,-1.89,-0.17
0.19,3.23,2.9,-0.45,-1.48,-0.03
0.38,3.97,2.92,-0.24,-1.26,0.2
-0.33,5.26,3.7,-0.02,-1.29,0.36
-1.2,5.91,4.4,0.22,-1.48,0.46
-1.54,6.07,4.64,0.49,-1.78,0.53
-1.68,5.76,4.53,0.79,-2.23,0.55
-1.87,4.94,4.2,1.11,-2.85,0.53
-1.97,3.66,3.41,1.42,-3.5,0.51
-1.96,1.97,1.2,1.56,-3.92,0.48
-1.66,-0.35,-4.29,0.99,-3.56,0.36
-1.08,-3.99,-13.23,-0.2,-2.46,0.04
-0.66,-8.2,-16.51,-1.01,-1,-0.27
-0.54,-10.04,-15.88,-0.94,-0.18,-0.44
0.22,-8.96,-14.76,-0.28,-0.03,-0.49
1.86,-5.92,-10.66,0.3,-0.07,-0.49
3.32,-3.03,-5.49,0.53,0.19,-0.5
3.97,-1.18,-2.61,0.47,0.74,-0.58
3.92,-0.13,-1.94,0.15,1.42,-0.73
3.51,-0.12,-2.52,-0.26,2.18,-0.93
2.7,-1.5,-3.12,-0.46,2.58,-1.06
0.99,-3.85,-0.08,-0.25,2.2,-1.08
-1.1,-6.26,4.13,0.19,1.19,-0.91
-2.57,-7.65,7.69,0.51,0.25,-0.54
-3.61,-8.14,8.54,0.71,-0.06,-0.19
-4.78,-8.04,6.5,0.84,-0.01,-0.04
-5.24,-5.23,5.3,0.91,0.06,-0.01
-4.73,-0.89,4.81,0.97,0.19,0.02
-4.16,2.8,3.46,0.94,0.29,0.1
-3.69,5.37,2.16,0.91,0.29,0.25
-3.03,5.14,3.64,0.82,0.19,0.4
-2.86,3.17,5.77,0.6,-0.11,0.46
-3.11,1.02,6.78,0.37,-0.71,0.47
-2.92,-0.45,7.68,0.23,-1.52,0.51
-2.55,-1.16,8.06,0.2,-2.39,0.55
-1.99,-1.26,7.89,0.28,-3.19,0.64
-1.27,-0.46,7.11,0.43,-3.75,0.75
-0.74,0.4,5.87,0.63,-3.96,0.82
-0.6,0.74,4.52,0.87,-3.89,0.77
-0.52,0.82,3.48,1.13,-3.69,0.63
-0.25,0.95,2.71,1.37,-3.39,0.49
0.24,1.19,1.92,1.77,-2.98,0.44
1.05,1.76,-0.44,2.74,-2.24,0.51
1.85,2.57,-5.22,3.61,-1.33,0.49
1.24,2.64,-5.14,3.86,-0.49,0.31
0.32,2.23,-2.72,3.54,0.25,0.1
-0.08,1.79,-0.92,2.82,0.88,-0.03
0.02,1.61,0.35,2,1.32,-0.06
0.26,1.65,0.87,1.39,1.51,0
0.36,1.97,0.36,1.13,1.49,0.1
0.31,2.03,-0.52,1.17,1.2,0.25
0.33,1.81,-0.71,1.31,0.74,0.39
0.58,1.45,-0.49,1.41,0.17,0.53
1.12,1.23,0.12,1.4,-0.39,0.71
1.87,1.19,0.6,1.33,-0.85,0.89
2.3,1,0.66,1.26,-1.2,0.96
2.29,0.7,0.18,1.28,-1.41,0.95
2.33,0.43,-0.73,1.4,-1.44,0.89
2.41,0.05,-1.66,1.54,-1.29,0.77
2.31,-0.52,-2.36,1.64,-1.01,0.61
2.07,-0.94,-2.74,1.7,-0.67,0.45
1.71,-1.28,-3.05,1.73,-0.31,0.3
1.41,-1.87,-3.38,1.71,0.09,0.2
1.36,-2.59,-3.64,1.6,0.55,0.18
1.66,-3.45,-3.66,1.31,1.12,0.23
2.2,-4.29,-3.52,0.88,1.76,0.29
2.84,-4.71,-3.45,0.42,2.3,0.28
3.44,-4.73,-3.15,0,2.51,0.19
4.08,-4.6,-2.24,-0.31,2.33,0.07
4.52,-4.44,-1.6,-0.4,1.92,0.05
5.21,-4.11,-2,-0.3,1.39,0.11
5.84,-3.86,-2.73,-0.14,0.88,0.16
6.08,-3.96,-3.41,-0.14,0.88,0.16
5.98,-4.34,-4.06,-0.28,0.45,-0.07
5.6,-4.99,-4.66,-0.82,0.64,-0.42
5.02,-5.46,-5.23,-1.64,0.94,-0.85
4.39,-4.98,-5.27,-2.54,1.04,-1.26
3.77,-3.73,-3.99,-3.44,0.83,-1.6
3.09,-2.34,-1.82,-4.15,0.32,-1.88
1.97,-0.98,0.13,-4.54,-0.55,-2.14
0.58,-0.17,2.46,-4.67,-1.68,-2.41
-0.19,-0.21,4.71,-4.59,-2.69,-2.59
-0.01,-0.59,5.32,-4.37,-3.29,-2.68
-0.02,-1.56,4.2,-4.07,-3.55,-2.64
-0.02,-2.89,3.18,-3.67,-3.46,-2.37
-0.01,-4.66,2.22,-3.15,-3.09,-1.92
-0.33,-6.81,1.35,-2.55,-2.41,-1.38
-1.22,-8.87,0.79,-1.9,-1.32,-0.87
-2.45,-9.99,0.42,-1.19,0.26,-0.51
-4.11,-9.58,0.33,-0.59,1.97,-0.36
-5.46,-7.49,1.11,-0.26,3.31,-0.53
-6.5,-4.98,2.41,-0.16,4.11,-0.99
-7.35,-2.59,3.47,-0.16,4.11,-0.99
-6.69,0.6,3.98,-0.24,4.16,-1.54
-5.22,3.09,2.39,-0.68,3.05,-1.56
-3.73,3.99,0.4,-1.12,1.77,-1.43
-2.6,4.49,0.3,-1.35,0.88,-1.14
-2.19,4.8,0.55,-1.4,0.48,-0.78
-2.44,4.9,1.17,-1.32,0.33,-0.49
-3.02,4.86,2.28,-1.23,0.2,-0.27
-3.42,5.16,3.25,-1.14,0.03,-0.14
-3.44,5.59,3.87,-1.02,-0.3,-0.08
-3.36,5.77,4.53,-0.85,-0.7,-0.05
-3.26,5.66,4.96,-0.65,-1.02,0.03
-2.95,5.5,5,-0.46,-1.3,0.14
-2.56,5.33,5.13,-0.23,-1.53,0.24
-2.35,4.97,5.15,-0.05,-1.65,0.3
-2.15,4.6,5.23,0.07,-1.61,0.32
-1.97,4.08,5.02,0.13,-1.33,0.29
-1.64,3.8,4.42,0.14,-0.99,0.32
-1.21,4.09,4.2,0.17,-0.87,0.43
-1.14,4.76,4.39,0.25,-1,0.56
-1.32,5.03,4.33,0.42,-1.32,0.65
-1.41,4.59,3.79,0.72,-1.9,0.72
-1.04,3.55,2.48,1.18,-2.83,0.8
-0.2,1.73,-0.35,1.45,-3.61,0.8
0.8,-0.98,-5.2,1.01,-3.6,0.59
1.89,-4.4,-10.65,0.03,-2.64,0.24
3.23,-7.39,-13.56,-0.81,-1.33,-0.04
4.2,-8.73,-13.7,-0.92,-0.59,-0.12
4.83,-7.79,-12.04,-0.36,-0.31,-0.18
4.21,-5.81,-9.08,0.31,-0.14,-0.35
2.76,-3.67,-5.81,0.73,0.29,-0.47
1.27,-1.55,-4.12,0.76,1.01,-0.59
-0.55,-0.45,-3.61,0.4,1.61,-0.73
-2.27,-0.65,-3.46,-0.19,2.01,-0.83
-3.45,-2.6,-4.39,-0.63,2.35,-0.89
-3.87,-6.48,-5.01,-0.33,2.27,-0.81
-3.82,-9.61,-3.73,0.37,1.55,-0.58
-3.28,-9.34,2.2,0.82,0.64,-0.37
-3.2,-6.45,10.21,0.98,0.24,-0.12
-3.68,-3.84,9.85,0.98,0.24,-0.12
-3.57,-0.22,7.88,0.89,0.11,0.18
-2.83,3.67,7.14,0.83,0.07,0.31
-2.16,6.05,6.19,0.74,0.2,0.45
-2.07,6.24,5.5,0.55,0.36,0.63
-2.39,4.5,5.67,0.32,0.48,0.83
-2.98,1.76,6.1,0.15,0.43,0.96
-3.52,-0.81,6.65,0.14,0.1,1.03
-3.75,-2.54,7.23,0.3,-0.63,1
-3.51,-2.92,7.54,0.55,-1.49,0.91
-2.74,-1.91,6.97,0.84,-2.28,0.86
-1.6,-0.28,6.04,1.04,-2.73,0.91
-0.76,1.03,4.92,1.17,-2.94,0.96
-0.29,1.76,4.15,1.17,-2.94,0.96
-0.03,1.98,3.68,1.45,-3.14,0.81
0.26,1.8,3.23,1.58,-3.1,0.72
0.57,1.26,2.48,1.79,-2.88,0.68
1.16,0.93,0.13,2.82,-2.04,0.79
2.53,1.16,-7.1,3.92,-0.62,0.87
2.3,1.52,-8.72,4.23,0.72,0.76
1.08,1.55,-4.99,3.82,1.72,0.51
0.26,1.17,-1.64,2.94,2.28,0.24
0.16,0.86,0.85,1.98,2.5,0.1
0.63,1.3,1.39,1.29,2.48,0.08
0.94,1.78,0.57,0.99,2.17,0.12
1.07,1.87,-0.34,1.02,1.58,0.21
1.28,1.96,-0.7,1.16,0.88,0.35
1.58,1.72,-0.4,1.21,0.18,0.52
1.92,1.33,0.21,1.18,-0.46,0.69
2.16,1.14,0.38,1.16,-0.96,0.8
2.04,1.06,-0.12,1.22,-1.27,0.84
1.96,1.24,-0.9,1.33,-1.41,0.84
2,1.32,-1.46,1.43,-1.44,0.79
1.79,0.94,-1.81,1.51,-1.36,0.7
1.5,0.3,-2.2,1.58,-1.21,0.62
1.24,-0.43,-2.54,1.62,-0.96,0.54
0.95,-1.64,-2.95,1.64,-0.63,0.48
0.71,-3.13,-3.35,1.6,-0.24,0.41
0.53,-4.46,-3.72,1.55,0.26,0.32
0.43,-5.12,-4.36,1.45,0.97,0.25
0.6,-4.88,-5.48,1.11,1.93,0.24
1.27,-4.21,-5.64,0.4,2.82,0.27
2.44,-3.72,-4.04,-0.41,3.23,0.26
3.74,-3.87,-2.03,-0.93,3.08,0.18
4.7,-4.17,-1.44,-0.93,3.08,0.18
5.28,-4.04,-2.02,-0.84,1.84,-0.01
6.03,-3.89,-2.49,-0.64,1.15,-0.03
6.65,-4.22,-2.5,-0.6,0.65,-0.09
6.96,-5.05,-2.75,-0.84,0.63,-0.29
6.97,-5.97,-4.01,-1.53,1.17,-0.71
6.5,-6.27,-4.88,-2.57,1.77,-1.34
5.53,-4.8,-3.64,-3.57,1.88,-2
4.63,-2.71,-1.04,-4.27,1.31,-2.5
3.8,-1.16,1.75,-4.48,0.16,-2.83
2.43,-0.43,3.53,-4.39,-1.27,-3.12
0.76,-0.91,4.95,-4.28,-2.45,-3.31
0.16,-1.87,5.12,-4.13,-3.25,-3.3
0.11,-3.19,4.35,-3.88,-3.7,-3.09
0.07,-4.8,3.4,-3.46,-3.8,-2.69
-0.27,-7.05,2.37,-2.84,-3.73,-2.15
-1.05,-9.59,1.46,-2.1,-3.49,-1.5
-2.38,-11.52,0.82,-1.36,-2.65,-0.95
-4.39,-12.08,0.35,-0.71,-1.13,-0.7
-6.25,-10.65,0.43,-0.3,0.69,-0.71
-7.19,-7.7,1.24,-0.18,2.39,-1
-8.06,-4.28,2.26,-0.21,3.7,-1.47
-8.44,-1.02,2.94,-0.31,4.52,-1.78
-7.58,2.13,2.68,-0.92,4.22,-1.78
-6.21,4.6,1.5,-1.6,3.25,-1.61
-4.63,5.15,1.21,-2.04,2.23,-1.35
-3.72,5.31,1.51,-2.14,1.55,-1.02
-3.36,5.37,1.73,-2,1.19,-0.65
-3.43,5.57,2.36,-2,1.19,-0.65
-3.65,5.92,3.23,-1.52,0.68,-0.14
-3.61,6.47,4.22,-1.29,0.24,-0.03
-3.56,6.75,5.16,-0.99,-0.32,0.01
-3.48,6.57,5.63,-0.65,-0.91,0.03
-3.14,6.25,5.73,-0.31,-1.45,0.08
-2.91,5.81,5.71,-0.01,-1.84,0.16
-2.75,5.38,5.51,0.26,-1.96,0.25
-2.48,4.87,5.01,0.41,-1.74,0.26
-2.14,4.25,4.36,0.43,-1.24,0.28
-1.72,3.95,3.97,0.42,-0.68,0.37
-1.36,4.07,4.13,0.42,-0.41,0.56
