ax,ay,az,wx,wy,wz
-2.16,0.75,3.29,-0.57,-1.08,0.14
-2.09,0.85,3.57,-0.15,-0.91,0.23
-2.3,0.75,3.4,0.16,-0.71,0.3
-3.16,0.14,2.57,0.33,-0.58,0.39
-3.91,-0.33,1.57,0.34,-0.53,0.44
-4.12,-0.41,0.3,0.18,-0.48,0.49
-4.03,-0.14,-0.47,-0.07,-0.34,0.63
-4.48,0.12,-0.6,-0.32,-0.15,0.79
-4.43,0.42,-0.42,-0.47,0.1,0.79
-3,1,0.57,-0.47,0.34,0.69
-1.27,1.52,1.88,-0.39,0.48,0.53
0.15,1.68,2.32,-0.28,0.52,0.39
1.23,1.94,2.38,-0.21,0.55,0.27
1.58,2.26,2.16,-0.25,0.55,0.23
1.37,2.39,1.59,-0.34,0.59,0.28
0.76,2.22,1.04,-0.43,0.58,0.36
0.48,1.84,0.62,-0.48,0.49,0.45
0.18,1.28,0.27,-0.5,0.32,0.56
-0.21,0.59,0,-0.54,0.09,0.63
-0.42,0.01,-0.23,-0.62,-0.1,0.64
-0.44,-0.45,-0.13,-0.7,-0.21,0.59
-0.44,-0.78,0.32,-0.77,-0.24,0.51
-0.6,-0.91,1.06,-0.82,-0.2,0.46
-1.05,-0.92,1.85,-0.89,-0.1,0.44
-1.34,-0.85,2.26,-1,0.05,0.45
-1.49,-0.69,2.46,-1.13,0.2,0.47
-1.37,-0.41,2.55,-1.25,0.33,0.48
-1.18,-0.09,2.7,-1.32,0.49,0.48
-1.18,0.29,3.21,-1.27,0.71,0.46
-1.35,0.66,4.27,-1.09,1.02,0.39
-1.47,1.1,5.59,-0.82,1.32,0.29
-1.42,1.56,6.66,-0.51,1.41,0.24
-1.24,1.57,6.34,-0.21,1.35,0.27
-1.18,1.11,5.82,-0.04,1.16,0.33
-0.89,0.43,4.71,0.04,0.93,0.39
0.01,-0.42,3.52,0.1,0.69,0.46
1.18,-1.22,2.84,0.19,0.5,0.57
1.96,-1.55,2.27,0.34,0.41,0.7
2.21,-1.34,2.27,0.57,0.33,0.77
2.15,-0.66,2.27,0.85,0.3,0.77
1.57,0.13,2.37,1.19,0.35,0.74
0.71,0.69,2.58,1.56,0.46,0.74
0.07,1.01,2.51,1.95,0.45,0.77
-0.02,1.16,1.49,2.38,0.17,0.81
0.82,1.08,-0.88,2.86,-0.07,0.81
1.87,1.06,-2.43,3.36,-0.02,0.73
1.73,0.78,-2.32,3.71,0.05,0.59
-0.05,-0.22,-2.96,3.84,-0.04,0.5
-2.47,-1.86,-4.75,3.71,-0.25,0.49
-4.36,-3.53,-6.52,3.38,-0.57,0.5
-4.97,-4.87,-7.89,2.84,-0.86,0.38
-4.09,-5.97,-8.53,2.19,-0.87,0.25
-2.97,-7.49,-8.03,1.44,-0.61,0.21
-2.24,-9.29,-7.07,0.69,-0.33,0.22
-0.57,-9.41,-6.54,0.08,-0.13,0.1
2.09,-6.68,-6.08,-0.38,-0.14,-0.11
3.75,-2.98,-5.3,-0.67,-0.19,-0.28
4.06,-0.66,-4.24,-0.86,-0.14,-0.48
4.76,1.02,-2.61,-0.95,0.07,-0.64
5.08,2.24,-1.14,-1.02,0.11,-0.76
5.03,3,-0.68,-1,0,-0.89
5.31,3.61,-0.69,-0.79,-0.11,-0.88
4.38,3.8,1.2,-0.56,-0.13,-0.82
3.07,3.25,2.27,-0.3,-0.14,-0.82
2.53,2.76,2.84,-0.03,-0.4,-0.77
1.19,2.13,2.39,0.27,-0.49,-0.71
-0.02,1.66,3,0.52,-0.53,-0.59
-1.08,1.15,3.16,0.66,-0.64,-0.48
-1.52,0.98,1.88,0.7,-0.76,-0.4
-1.35,1.09,0.73,0.63,-0.8,-0.29
-1.29,1.15,-0.03,0.47,-0.76,-0.18
-1.18,1.31,-0.75,0.26,-0.74,-0.06
-0.91,1.49,-1.28,0.04,-0.8,0.04
-0.51,1.77,-1.45,-0.17,-0.87,0.14
-0.01,1.94,-1.26,-0.37,-0.98,0.27
0.32,1.87,-0.99,-0.55,-1.14,0.44
0.68,1.82,-0.76,-0.68,-1.39,0.59
1.15,1.97,-0.39,-0.72,-1.75,0.68
2.33,2.52,0.13,-0.63,-2.02,0.69
3.81,3.09,1.51,-0.47,-1.94,0.62
4.98,2.93,3.58,-0.39,-1.6,0.54
5.09,1.42,3.97,-0.3,-1.11,0.42
4.76,-0.11,3.65,-0.12,-0.49,0.13
4.98,-0.8,3.01,0.23,0.35,-0.17
4.25,-1.7,2.76,0.56,1.07,-0.35
1.8,-2.85,1.89,0.71,1.17,-0.47
-0.91,-3.19,-0.09,0.62,0.85,-0.63
-2.55,-3.12,-1.38,0.38,0.2,-0.73
-3,-3.16,-1.94,0.08,-0.46,-0.67
-3.02,-3.49,-1.69,-0.05,-0.76,-0.51
-2.06,-3.76,0.02,0.12,-0.61,-0.53
0.06,-3.97,1.98,0.56,-0.26,-0.76
1.96,-4.65,2.2,0.9,0.33,-1
1.49,-5.61,0.27,0.77,0.75,-1.23
-0.8,-5.69,-3.34,0.18,0.88,-1.31
-3.16,-4.5,-7.56,-0.54,0.81,-1.06
-5.04,-2.98,-10.2,-1.26,0.5,-0.73
-5.03,-1.36,-10.27,-1.87,0.19,-0.48
-3.72,-0.05,-8.62,-2.21,-0.02,-0.35
-2.23,0.49,-5.93,-2.34,-0.08,-0.28
-1.8,0.44,-2.82,-2.26,-0.05,-0.16
-3.07,0.1,-0.15,-1.97,-0.01,-0.05
-4.44,-0.1,1.73,-1.55,0.03,0.01
-5.11,-0.14,2.81,-1.06,0.16,0.11
-5.66,-0.09,3.36,-0.55,0.38,0.28
-6.32,-0.36,3.56,-0.17,0.53,0.45
-6.31,-0.54,2.71,0.02,0.6,0.56
-5.58,-0.27,1.23,0,0.69,0.59
-4.47,0.36,0.24,-0.14,0.86,0.57
-3.38,1.26,-0.01,-0.32,1.09,0.56
-2.81,1.88,0.1,-0.46,1.36,0.59
-2.63,2.11,0.6,-0.52,1.6,0.63
-2.25,2.27,1.31,-0.48,1.75,0.62
-1.32,2.29,1.92,-0.39,1.76,0.57
-0.23,2.04,2.12,-0.32,1.73,0.51
0.7,1.7,2,-0.31,1.66,0.47
1.4,1.32,1.43,-0.37,1.61,0.44
1.86,0.93,0.65,-0.47,1.64,0.41
2.13,0.65,0.24,-0.51,1.62,0.45
1.78,0.44,0.08,-0.48,1.43,0.52
1.38,0.41,-0.21,-0.44,1.14,0.59
1.11,0.5,-0.52,-0.44,0.82,0.63
0.98,0.54,-0.66,-0.5,0.6,0.62
0.9,0.45,-0.47,-0.61,0.45,0.59
0.82,0.2,-0.17,-0.74,0.35,0.54
0.73,0,0.27,-0.85,0.33,0.5
0.64,-0.17,0.81,-0.94,0.39,0.47
0.5,-0.31,1.35,-1.02,0.47,0.44
0.5,-0.35,1.67,-1.09,0.54,0.4
0.77,-0.24,1.81,-1.15,0.56,0.36
0.95,-0.07,1.94,-1.19,0.57,0.31
1.02,0.21,2.18,-1.24,0.57,0.25
1.03,0.59,2.47,-1.24,0.63,0.21
0.87,0.8,3,-1.18,0.71,0.16
0.78,0.94,3.67,-1.05,0.75,0.11
0.97,0.91,3.87,-0.85,0.76,0.09
1.04,0.63,3.78,-0.58,0.78,0.1
1.14,0.45,3.84,-0.32,0.79,0.11
1.1,0.25,3.71,-0.14,0.68,0.11
1.29,-0.06,2.88,-0.03,0.48,0.14
1.73,-0.4,1.99,0.05,0.28,0.19
2.06,-0.63,1.69,0.12,0.12,0.26
2.19,-0.78,1.83,0.21,0.06,0.32
2.02,-1,2.14,0.35,0.17,0.34
1.52,-1.13,2.75,0.53,0.37,0.34
0.77,-1.07,3.15,0.73,0.61,0.32
0.19,-0.69,3.05,0.97,0.8,0.32
-0.11,-0.27,2.6,1.23,1,0.3
-0.41,0.24,2.25,1.52,1.1,0.29
-0.59,0.61,1.56,1.85,1,0.27
-0.62,0.68,0,2.18,0.74,0.25
-0.88,0.74,-1.93,2.49,0.46,0.21
-1.52,0.61,-2.95,2.74,0.26,0.18
-2.82,0.12,-3.32,2.85,-0.03,0.17
-4.03,-0.66,-4.47,2.79,-0.34,0.27
-4.89,-1.59,-5.61,2.56,-0.63,0.43
-5.03,-2.35,-6.21,2.24,-0.84,0.46
-3.86,-2.68,-6.2,1.97,-0.93,0.44
-2.51,-3.49,-5.27,1.75,-0.84,0.35
-0.98,-4.42,-4.34,1.53,-0.53,0.18
1.19,-4.99,-3.79,1.2,-0.17,-0.01
3.15,-5.08,-3.85,0.74,-0.06,-0.2
4.93,-4.18,-4.52,0.24,-0.13,-0.41
5.6,-2.28,-4.62,-0.24,-0.25,-0.55
5.76,0,-3.98,-0.69,-0.32,-0.67
5.8,1.41,-3.54,-0.99,-0.32,-0.77
6.03,2.09,-2.22,-1.06,-0.34,-0.85
5.56,2.49,-0.81,-0.95,-0.36,-0.94
5,2.97,0.49,-0.62,-0.43,-0.92
3.39,2.64,1.92,-0.27,-0.55,-0.88
1.8,2.18,2.6,-0.07,-0.62,-0.9
1.01,1.86,2.28,0.06,-0.71,-0.85
-0.38,1.39,1.91,0.16,-0.74,-0.76
-1.66,1.01,1.9,0.27,-0.73,-0.66
-2.22,0.97,2,0.34,-0.71,-0.55
-2.51,0.97,1.57,0.37,-0.74,-0.42
-2.6,0.94,0.74,0.33,-0.76,-0.26
-2.56,0.98,-0.02,0.23,-0.75,-0.11
-2.24,1.18,-0.62,0.09,-0.71,0.04
-1.58,1.49,-0.88,-0.05,-0.68,0.17
-0.95,1.73,-0.71,-0.18,-0.71,0.29
-0.34,1.76,-0.33,-0.3,-0.77,0.42
0.18,1.72,-0.01,-0.41,-0.87,0.55
0.62,1.82,0.23,-0.46,-1,0.66
1.13,2.22,0.73,-0.36,-1.11,0.74
1.68,2.67,1.86,-0.24,-1.03,0.73
2.22,2.41,3,-0.15,-0.81,0.65
2.58,1.28,3.25,-0.06,-0.5,0.44
3.07,0.48,3.04,0.04,-0.05,0.16
3.31,-0.63,2.59,0.13,0.47,-0.12
2.97,-2.1,2.05,0.2,0.8,-0.31
1.67,-3.54,1.25,0.21,0.8,-0.44
0.19,-4.04,0.38,0.14,0.5,-0.54
-0.59,-3.49,-0.04,0.05,0.09,-0.58
-0.75,-2.97,0.33,0.04,-0.22,-0.49
-0.5,-2.84,1.55,0.19,-0.43,-0.38
0.57,-2.58,2.63,0.51,-0.39,-0.35
2.3,-2.37,3.33,0.85,-0.03,-0.44
3.56,-2.66,3.11,1,0.27,-0.56
3.08,-3.27,0.45,0.89,0.5,-0.66
1.63,-3.74,-3.84,0.5,0.73,-0.78
-0.27,-3.56,-7.38,-0.1,0.55,-0.94
-2.61,-2.98,-10.96,-0.77,0.22,-0.93
-4.81,-2.75,-11.06,-1.4,-0.05,-0.68
-5.71,-2.15,-8.56,-1.83,-0.24,-0.46
-4.76,-0.86,-6.14,-1.99,-0.41,-0.34
-3.36,0.37,-3.59,-1.92,-0.4,-0.24
-3.12,0.69,-0.47,-1.66,-0.28,-0.14
-3.49,0.27,1.88,-1.3,-0.21,-0.03
-3.65,-0.21,2.71,-0.87,-0.15,0.12
-3.64,-0.27,2.89,-0.47,-0.1,0.28
-3.81,-0.09,2.49,-0.17,0,0.41
-3.64,0.26,1.69,-0.01,0.16,0.51
-3.39,0.7,0.84,0.01,0.33,0.56
-2.96,1.13,-0.03,-0.09,0.54,0.56
-2.72,1.53,-0.31,-0.25,0.8,0.58
-2.78,1.85,-0.1,-0.38,1.01,0.63
-3.12,1.88,0.41,-0.44,1.16,0.7
-3.19,1.85,0.93,-0.4,1.27,0.72
-2.55,1.69,1.76,-0.29,1.3,0.64
-1.2,1.6,2.49,-0.21,1.23,0.52
0.17,1.66,2.2,-0.16,1.16,0.42
1.1,1.53,1.85,-0.18,1.14,0.33
1.61,1.45,1.74,-0.26,1.13,0.28
2.1,1.4,1.14,-0.34,1.09,0.27
2.27,1.17,0.41,-0.43,1.01,0.3
2.24,0.97,-0.42,-0.53,0.94,0.34
1.83,0.68,-0.94,-0.67,0.84,0.36
1.44,0.34,-1.29,-0.83,0.7,0.38
1.06,-0.07,-1.42,-0.97,0.54,0.4
0.63,-0.37,-1.13,-1.06,0.42,0.41
0.22,-0.4,-0.25,-1.09,0.34,0.42
-0.07,-0.29,0.7,-1.1,0.26,0.42
-0.07,-0.19,1.28,-1.1,0.21,0.41
0.11,-0.04,1.69,-1.1,0.21,0.41
0.28,0.2,1.99,-1.12,0.23,0.41
0.46,0.35,2.18,-1.15,0.31,0.39
0.56,0.61,2.55,-1.18,0.49,0.34
0.42,0.88,2.94,-1.18,0.77,0.27
0.21,1.01,3.6,-1.08,1.11,0.21
-0.23,0.75,4.49,-0.91,1.32,0.16
-0.35,0.22,4.72,-0.69,1.33,0.16
-0.14,-0.39,3.89,-0.46,1.21,0.17
0,-0.83,3.09,-0.29,1.01,0.2
0.13,-1.04,2.24,-0.21,0.77,0.23
0.5,-1.22,1.4,-0.18,0.57,0.27
1.2,-1.25,1.03,-0.13,0.41,0.32
1.95,-0.96,1.25,-0.03,0.29,0.41
2.29,-0.58,1.84,0.15,0.27,0.5
2.13,-0.22,2.69,0.39,0.35,0.54
1.75,0.22,3.33,0.68,0.44,0.54
1.22,0.66,3.44,1.02,0.58,0.53
0.65,0.91,3.53,1.42,0.8,0.54
-0.07,1.09,3.61,1.84,0.91,0.55
-0.4,1.01,2.49,2.26,0.74,0.58
-0.13,0.6,0.13,2.69,0.49,0.6
0.13,0.3,-2.28,3.07,0.25,0.55
-0.16,0.21,-3.58,3.34,0.04,0.41
-1.38,-0.19,-4.37,3.46,-0.22,0.3
-3.11,-1.24,-5.52,3.34,-0.5,0.31
-4.57,-2.37,-6.87,2.97,-0.76,0.36
-4.83,-3.25,-7.76,2.45,-0.95,0.36
-4.02,-4.02,-7.9,1.92,-0.98,0.31
-2.92,-4.99,-7.01,1.4,-0.79,0.31
-2.15,-6.12,-6,0.92,-0.44,0.3
-0.81,-6.68,-5.15,0.51,-0.09,0.16
1.56,-5.67,-4.43,0.16,0.06,-0.12
4.14,-3.43,-4.17,-0.16,0.08,-0.4
5.41,-1.28,-3.76,-0.45,0,-0.58
5.48,0.31,-3.17,-0.71,-0.04,-0.72
5.46,1.53,-2.45,-0.86,-0.04,-0.83
5.47,2.56,-1.38,-0.78,0.03,-0.94
5.4,3.22,0.27,-0.56,0.09,-0.99
4.6,3.55,1.7,-0.42,0.22,-1.04
3.95,3.6,1.89,-0.38,0.18,-0.96
2.34,2.39,1.27,-0.3,-0.02,-0.86
0.69,1.76,1.03,-0.12,-0.25,-0.78
-0.36,1.7,1.71,0.11,-0.37,-0.71
-1.32,1.42,2.31,0.34,-0.46,-0.61
-1.93,1.11,2.36,0.53,-0.54,-0.47
-2.17,0.84,1.67,0.61,-0.54,-0.34
-2.06,0.73,0.79,0.55,-0.48,-0.22
-1.74,0.85,-0.39,0.39,-0.42,-0.1
-1.38,1.03,-1.5,0.18,-0.36,0.02
-1.03,1.13,-1.89,-0.06,-0.34,0.14
-0.64,1.23,-1.83,-0.26,-0.39,0.26
-0.15,1.47,-1.64,-0.44,-0.51,0.37
0.35,1.62,-1.24,-0.58,-0.69,0.48
0.79,1.66,-0.62,-0.66,-0.94,0.57
1.45,1.85,0.15,-0.63,-1.12,0.6
2.37,2.23,1.39,-0.44,-1.11,0.52
3.54,2.78,3.45,-0.28,-0.96,0.45
4.12,1.87,4.1,-0.21,-0.76,0.34
4.51,0.28,3.05,-0.17,-0.4,0.12
5.24,-0.76,2.03,-0.1,0.24,-0.15
5.56,-1.8,1.39,0.05,0.85,-0.35
4.52,-2.81,1.05,0.23,1.09,-0.45
1.87,-3.43,0.35,0.34,0.93,-0.55
-0.42,-3.42,-0.25,0.28,0.47,-0.65
-1.35,-3.18,-0.74,0.13,-0.06,-0.61
-1.68,-3.08,-0.34,0.03,-0.44,-0.42
-1.05,-2.77,0.88,0.11,-0.75,-0.25
0.62,-2.1,1.96,0.4,-0.81,-0.23
2.47,-1.4,3.49,0.71,-0.53,-0.33
3.38,-0.98,4.08,0.85,-0.16,-0.46
2.84,-1.6,1.08,0.81,0.22,-0.64
1.64,-3.06,-3.69,0.54,0.48,-0.91
-0.5,-4.48,-7.63,0.05,0.46,-1.15
-3,-5.88,-9.94,-0.61,0.32,-1.14
-4.81,-5.48,-9.3,-1.26,-0.01,-0.93
-5.6,-3.11,-8.33,-1.81,-0.38,-0.7
-5.24,-0.95,-7,-2.17,-0.56,-0.55
-4.15,0.46,-4.29,-2.29,-0.59,-0.43
-3.72,0.91,-1.41,-2.15,-0.54,-0.33
-3.87,0.95,0.84,-1.82,-0.45,-0.23
-4.05,0.96,2.42,-1.33,-0.32,-0.08
-4.2,1.06,3.27,-0.79,-0.13,0.13
-4.43,1.15,3.52,-0.29,0.09,0.32
-4.46,0.96,2.97,0.07,0.26,0.42
-4.03,0.87,1.94,0.2,0.35,0.49
-3.64,0.85,0.48,0.1,0.51,0.55
-3.64,0.76,-0.58,-0.16,0.72,0.59
-3.88,1.05,-0.79,-0.42,0.92,0.67
-4.04,1.37,-0.57,-0.56,1.07,0.78
-4.02,1.46,0.42,-0.51,1.21,0.84
-3.35,1.48,2.06,-0.36,1.24,0.76
-1.82,1.64,3.04,-0.19,1.19,0.61
-0.12,1.81,3.01,-0.05,1.16,0.47
1.23,1.67,2.87,-0.01,1.17,0.36
2.21,1.46,2.26,-0.11,1.29,0.35
2.39,1.33,1.38,-0.27,1.39,0.34
2.45,1.28,0.42,-0.41,1.38,0.31
2.58,1.25,-0.52,-0.51,1.26,0.3
2.22,0.99,-1.16,-0.62,1.07,0.35
1.4,0.52,-1.51,-0.74,0.82,0.41
0.62,-0.05,-1.6,-0.84,0.6,0.43
0.25,-0.31,-1.11,-0.89,0.45,0.42
0.03,-0.33,-0.03,-0.91,0.34,0.39
0.05,-0.34,0.96,-0.9,0.31,0.37
0.01,-0.3,1.66,-0.91,0.3,0.37
0.06,-0.29,2.04,-0.97,0.29,0.37
0.32,-0.18,2.01,-1.07,0.28,0.35
0.64,0.02,1.72,-1.2,0.31,0.33
0.78,0.27,1.73,-1.31,0.4,0.29
0.72,0.51,2.13,-1.35,0.54,0.26
0.54,0.54,2.65,-1.31,0.75,0.22
0.26,0.29,3.38,-1.17,0.88,0.2
0.23,0.06,3.63,-0.91,0.96,0.2
0.27,-0.2,3.69,-0.59,1.07,0.22
0.09,-0.38,3.94,-0.32,1.11,0.22
0.1,-0.44,3.55,-0.16,1.04,0.23
0.41,-0.76,2.5,-0.09,0.78,0.28
1.14,-1.14,1.23,-0.06,0.44,0.37
1.9,-1.21,0.6,0.05,0.21,0.48
2.35,-1,1.35,0.24,0.13,0.56
2.54,-0.69,2.4,0.48,0.12,0.59
2.4,-0.3,3.02,0.75,0.19,0.57
1.87,0.02,3.27,1.07,0.37,0.53
1.3,0.13,3.49,1.42,0.55,0.47
0.77,0.19,3.34,1.78,0.66,0.43
0.16,0.27,2.3,2.1,0.66,0.38
0,0.18,0.65,2.37,0.6,0.31
0.08,0.1,-1.22,2.55,0.47,0.19
-0.02,0.06,-3.01,2.65,0.32,0.06
-1.06,-0.25,-3.83,2.62,0.07,0.01
-3.07,-0.83,-4.91,2.44,-0.29,0.07
-4.62,-1.54,-6.46,2.11,-0.67,0.19
-5.02,-2.14,-7.27,1.74,-0.97,0.29
-4.38,-2.52,-7.17,1.44,-1.13,0.3
-3.18,-2.99,-6.28,1.23,-1.07,0.28
-2.06,-3.61,-5.09,1.13,-0.73,0.18
-0.42,-3.77,-3.81,1.07,-0.31,-0.01
1.83,-3.31,-2.91,0.87,-0.1,-0.16
3.31,-2.89,-3.5,0.47,-0.07,-0.3
3.77,-2.27,-4.29,-0.04,-0.1,-0.47
4.15,-0.84,-4.25,-0.49,-0.11,-0.63
4.59,0.65,-3.42,-0.73,-0.08,-0.73
4.47,1.5,-1.82,-0.69,-0.08,-0.82
4.31,2.3,0.09,-0.53,-0.08,-0.86
3.61,2.64,1.03,-0.31,-0.1,-0.86
2.61,2.59,1.35,-0.04,-0.18,-0.81
1.55,2.52,1.73,0.14,-0.33,-0.75
0.46,2.06,1.19,0.21,-0.47,-0.71
-0.03,1.75,0.57,0.26,-0.63,-0.66
-0.54,1.69,0.4,0.32,-0.76,-0.58
-1.07,1.44,0.62,0.35,-0.8,-0.49
-1.24,1.31,0.79,0.36,-0.8,-0.39
-1.29,1.29,0.69,0.32,-0.74,-0.29
-1.32,1.34,0.43,0.21,-0.64,-0.19
-1.11,1.43,0.01,0.08,-0.57,-0.09
-0.85,1.5,-0.33,-0.04,-0.54,0.01
-0.61,1.6,-0.24,-0.13,-0.56,0.11
-0.33,1.7,-0.03,-0.22,-0.63,0.22
-0.03,1.76,0.13,-0.31,-0.75,0.31
0.48,1.93,0.27,-0.34,-0.94,0.39
1.11,2.21,0.6,-0.3,-1.15,0.47
1.74,2.6,1.29,-0.17,-1.32,0.53
2.36,2.79,2.25,-0.04,-1.3,0.57
2.85,2.43,3.13,0.07,-1.09,0.49
3.54,1.51,3.24,0.16,-0.71,0.28
4.34,0.73,2.87,0.25,-0.2,-0.02
4.83,-0.47,1.93,0.38,0.35,-0.29
4.56,-2.15,1.36,0.51,0.71,-0.46
2.8,-4.03,0.64,0.59,0.7,-0.57
0.36,-4.87,-0.27,0.49,0.42,-0.66
-1.11,-4.72,-1.05,0.3,-0.01,-0.7
-1.4,-4.47,-1.04,0.1,-0.42,-0.62
-0.85,-4.14,0.02,0.01,-0.67,-0.5
0.43,-3.83,1.27,0.09,-0.63,-0.51
2.26,-3.56,2.48,0.27,-0.34,-0.64
3.31,-3.89,2.63,0.32,-0.04,-0.77
2.26,-4.65,0.33,0.21,0.32,-0.87
0.34,-5.09,-2.94,-0.04,0.72,-1
-1.84,-4.75,-5.28,-0.41,0.63,-1.08
-4.59,-3.56,-8.17,-0.93,0.39,-0.95
-6.98,-2.37,-8.67,-1.57,0.25,-0.69
-6.79,-1.12,-7.63,-2.05,0.07,-0.46
-5.06,0.12,-6.57,-2.26,-0.1,-0.29
-3.62,1.21,-4.16,-2.17,-0.17,-0.23
-3.26,2.06,-0.71,-1.85,-0.15,-0.2
-3.44,2.02,1.73,-1.38,-0.06,-0.11
-3.99,0.86,3.09,-0.84,-0.05,0.06
-4.23,-0.02,3.51,-0.34,-0.07,0.23
-4.26,-0.36,3.02,0.01,-0.04,0.4
-4.15,-0.48,1.82,0.15,0.1,0.55
-3.9,-0.46,0.45,0.08,0.29,0.64
-3.47,-0.27,-0.84,-0.15,0.48,0.68
-3,0.19,-1.69,-0.44,0.71,0.7
-2.96,0.87,-1.55,-0.69,0.87,0.76
-3.19,1.43,-0.95,-0.8,1.02,0.85
-3.3,1.69,0.07,-0.71,1.22,0.88
-2.69,2.05,2.06,-0.52,1.32,0.82
-1.36,2.18,3.39,-0.37,1.25,0.72
0.22,2.2,2.95,-0.27,1.2,0.62
1.15,2.11,2.6,-0.22,1.19,0.54
1.71,2.08,2.33,-0.24,1.22,0.47
2.07,1.88,1.6,-0.33,1.28,0.42
2.17,1.64,0.73,-0.4,1.25,0.41
1.95,1.38,-0.02,-0.43,1.1,0.45
1.55,1.08,-0.49,-0.47,0.87,0.48
1.25,0.86,-0.85,-0.55,0.63,0.49
1.12,0.56,-0.99,-0.65,0.46,0.46
1.08,0.26,-0.6,-0.75,0.37,0.44
0.93,0.04,0.1,-0.81,0.35,0.43
0.68,-0.11,0.86,-0.86,0.34,0.44
0.55,-0.14,1.47,-0.91,0.36,0.46
0.74,-0.09,1.76,-0.95,0.35,0.44
1.07,0.12,1.77,-1,0.32,0.41
1.19,0.26,1.64,-1.05,0.32,0.39
1.14,0.47,1.79,-1.07,0.33,0.35
0.93,0.79,2.17,-1.06,0.43,0.3
0.57,1.08,2.85,-1.02,0.59,0.25
0.27,1.12,3.64,-0.92,0.69,0.21
0.33,0.8,3.83,-0.77,0.76,0.19
0.77,0.31,3.63,-0.56,0.81,0.17
1.17,-0.43,3.51,-0.35,0.79,0.13
1.54,-1.27,2.95,-0.19,0.68,0.1
1.77,-2.22,1.84,-0.1,0.5,0.1
2.03,-2.91,0.54,-0.09,0.32,0.13
2.23,-2.99,-0.28,-0.07,0.15,0.18
2.29,-2.48,-0.24,-0.02,0.04,0.22
1.94,-1.72,0.51,0.1,0.04,0.24
1.46,-0.97,1.76,0.3,0.14,0.23
0.87,-0.27,2.98,0.54,0.27,0.22
0.3,0.37,3.77,0.81,0.47,0.2
-0.15,0.89,4.23,1.11,0.75,0.17
-0.7,1.3,4.41,1.43,0.94,0.14
-1.26,1.56,3.48,1.76,0.89,0.13
-1.37,1.6,1.31,2.07,0.6,0.1
-1.23,1.85,-1.07,2.34,0.21,0.1
-1.73,1.99,-2.83,2.61,-0.09,0.11
-3.04,1.85,-3.5,2.79,-0.37,0.15
-4.37,1.26,-4.24,2.86,-0.74,0.27
-5.34,-0.1,-5.31,2.78,-1.16,0.4
-5.45,-1.51,-6.07,2.61,-1.5,0.44
-4.64,-2.91,-6.02,2.43,-1.55,0.43
-3.51,-4.46,-4.95,2.25,-1.23,0.35
-2.19,-5.78,-3.81,1.93,-0.62,0.25
-0.47,-6.7,-3.35,1.44,-0.17,0.17
1.37,-7.15,-4.48,0.79,-0.11,0.08
3.05,-5.82,-5.91,0.04,-0.25,-0.11
4.32,-2.85,-6.48,-0.49,-0.34,-0.4
5.41,0.09,-4.76,-0.79,-0.25,-0.66
5.89,1.55,-2.26,-0.83,-0.18,-0.73
5.35,2.03,-0.32,-0.83,-0.17,-0.79
4.74,2.43,-0.15,-0.84,-0.19,-0.81
4.33,2.61,-0.16,-0.74,-0.18,-0.84
3.54,2.51,0.3,-0.48,-0.23,-0.84
2.82,2.67,1.69,-0.2,-0.32,-0.78
1.37,2.12,1.97,0.04,-0.46,-0.67
-0.15,1.69,2.14,0.23,-0.59,-0.56
-1.18,1.52,2.03,0.34,-0.64,-0.5
-1.62,1.5,1.81,0.37,-0.71,-0.42
-1.85,1.4,1.01,0.33,-0.77,-0.31
-1.99,1.28,0.1,0.22,-0.76,-0.18
-1.99,1.26,-0.43,0.08,-0.73,-0.05
-1.82,1.34,-0.82,-0.07,-0.72,0.07
-1.49,1.61,-0.85,-0.21,-0.76,0.2
-1.15,1.98,-0.62,-0.33,-0.87,0.32
-0.73,2.3,-0.41,-0.42,-1.04,0.44
-0.21,2.51,-0.05,-0.44,-1.25,0.56
0.53,2.87,0.58,-0.33,-1.43,0.66
1.29,3.49,1.81,-0.15,-1.4,0.7
1.86,3.41,3.33,0.02,-1.19,0.66
2.34,2.06,3.97,0.09,-0.89,0.51
3.07,0.86,3.26,0.12,-0.48,0.27
3.84,0.03,2.04,0.27,0.08,-0.04
4.31,-1.09,1.59,0.5,0.77,-0.35
3.56,-2.5,1.77,0.68,1.11,-0.49
0.96,-4.16,0.72,0.72,0.9,-0.54
-1.49,-4.89,-1.03,0.57,0.43,-0.62
-1.98,-4.51,-1.79,0.28,-0.12,-0.62
-1.17,-3.9,-1.31,-0.03,-0.64,-0.49
0.19,-3.34,-0.12,-0.21,-0.99,-0.34
2.27,-2.7,1.69,-0.19,-1.13,-0.25
4.93,-2.03,3.36,0.01,-0.92,-0.28
6.9,-1.58,4.37,0.16,-0.37,-0.3
6.34,-1.46,3.38,0.26,0.15,-0.38
4.36,-1.42,-0.11,0.38,0.74,-0.61
2.77,-2.02,-3.01,0.43,1.1,-0.88
-0.78,-3.26,-6.34,0.26,0.77,-1.11
-5.6,-5.41,-10.16,-0.37,0.3,-1.28
-8.54,-6.65,-10.37,-1.27,-0.11,-1.22
-9.02,-4.37,-9.58,-1.98,-0.61,-0.97
-8.13,-1.41,-8.52,-2.39,-0.99,-0.68
-6.89,0.43,-5.59,-2.44,-1.11,-0.47
